CUSTOMER_ID,AGE,ACCOUNT_AGE_DAYS,TOTAL_ORDERS,TOTAL_SPEND,AVG_ORDER_VALUE,DAYS_SINCE_LAST_ORDER,BROWSE_SESSIONS,PAGES_PER_SESSION,AVG_SESSION_DURATION_MIN,CART_ABANDONMENT_RATE,WISHLIST_ITEMS,COUPON_USAGE_COUNT,REVIEW_COUNT,AVG_REVIEW_RATING,RETURN_RATE,MOBILE_ORDER_PCT,LOYALTY_POINTS
EC05798,26,811,12,457.54,,268,24,1.45,8.62,0.194128,6,3,1,4.1,0.418573,0.597048,787
EC05799,71,1850,14,2383.13,170.22,274,19,5.94,6.6,0.151908,8,1,4,3.2,0.169937,0.449572,5278
EC05800,36,1033,11,2075.96,,264,13,4.29,12.25,0.434022,3,2,3,3.6,0.016443,0.391155,3735
EC05801,28,65,9,303.66,33.74,300,18,1.55,11.85,0.056738,12,1,2,3.9,0.047504,0.44906,5000
EC05802,20,640,10,1321.96,132.2,10,13,14.09,16.78,0.048725,6,3,2,3.7,0.10346,0.519052,2981
EC05803,37,828,12,846.8,70.57,10,20,6.68,15.44,0.320709,3,4,0,2.1,0.173376,0.402198,9903
EC05804,33,246,11,948.93,86.27,153,20,7.71,8.09,0.425559,5,4,3,2.5,0.218892,0.678795,10522
EC05805,44,629,10,1868.41,186.84,311,18,18.23,17.06,0.248816,3,2,2,4.1,0.135512,0.507723,3
EC05806,35,780,7,687.65,98.24,144,18,4.8,5.78,0.026896,6,2,2,3.9,0.028961,0.6006,886
EC05807,63,783,15,1743.29,116.22,345,22,4.0,12.78,0.005217,6,2,2,4.3,0.467587,0.652349,12268
EC05808,64,1364,11,2026.98,184.27,152,14,7.26,22.26,0.141833,4,6,3,4.0,0.114178,0.251743,11041
EC05809,41,182,10,1269.9,126.99,159,22,9.69,13.37,0.187855,7,1,1,4.1,0.051945,0.608657,12068
EC05810,56,132,17,1582.79,93.11,102,27,9.24,23.34,0.318103,7,1,2,3.3,0.014736,0.624894,3476
EC05811,23,1585,19,1199.49,63.13,87,10,4.23,7.21,0.514381,1,3,3,2.8,0.055719,0.501904,726
EC05812,68,148,5,2513.46,502.69,20,18,8.23,28.88,0.080728,5,1,1,3.4,0.124165,0.654927,1645
EC05813,65,485,10,758.42,75.84,145,15,5.48,25.4,0.298425,2,3,0,3.2,0.176806,0.764194,11273
EC05814,60,1687,11,619.59,56.33,90,17,6.24,3.55,0.532143,7,0,3,2.1,0.178168,0.694799,5236
EC05815,67,1081,17,1779.06,,175,15,6.63,2.85,0.461744,4,4,0,4.2,0.214762,0.394053,12870
EC05816,48,800,10,3633.63,363.36,45,25,2.35,21.54,0.270369,1,5,2,3.0,0.159119,0.717806,12475
EC05817,48,1871,18,664.89,36.94,167,24,5.32,9.76,0.200223,5,2,2,3.7,0.216693,0.234457,8533
EC05818,41,1009,11,1988.1,180.74,330,15,6.38,4.01,0.056042,6,0,2,3.2,0.04458,0.311061,9007
EC05819,38,269,10,622.98,62.3,116,20,3.43,22.72,0.488425,2,3,4,4.8,0.033103,0.285682,11052
EC05820,59,1979,14,607.89,43.42,72,18,5.18,5.61,0.601804,5,3,3,3.6,0.071079,0.517186,10755
EC05821,45,146,16,678.02,42.38,310,15,10.8,10.66,0.396618,4,2,1,4.4,0.171169,0.477112,10863
EC05822,62,136,13,1378.83,106.06,271,16,6.34,12.18,0.089198,3,2,1,4.2,0.061081,0.724637,4951
EC05823,68,730,18,4388.89,243.83,14,20,5.4,1.79,0.146219,4,2,0,4.1,0.363238,0.439764,14088
EC05824,42,1486,11,1479.76,134.52,15,16,5.74,5.73,0.106535,5,1,2,4.0,0.039014,0.445416,11325
EC05825,54,1422,9,2198.4,244.27,46,19,7.15,18.45,0.082146,4,1,3,4.0,0.141359,0.618917,6798
EC05826,60,1715,17,1144.39,67.32,192,14,6.35,19.5,0.035848,9,3,1,2.7,0.191929,0.25178,624
EC05827,34,459,14,2102.28,150.16,301,24,2.27,6.92,0.146051,2,0,0,4.3,0.433434,0.808539,12907
EC05828,68,1589,13,1024.32,78.79,324,17,6.28,4.12,0.430405,6,1,1,4.0,0.092359,0.770076,7378
EC05829,62,1394,12,1139.89,94.99,272,22,9.46,7.6,0.389789,5,5,0,2.4,0.12703,0.080145,697
EC05830,34,1912,9,1587.76,176.42,357,25,11.17,19.18,0.590238,3,4,3,4.1,0.105915,0.697593,12488
EC05831,53,497,12,287.02,23.92,121,27,1.07,11.68,0.199788,5,7,1,3.7,0.060162,0.335233,6650
EC05832,36,1072,8,770.54,96.32,281,17,1.99,17.56,0.721342,8,2,1,3.4,0.059066,0.364836,11092
EC05833,23,1317,11,2976.89,270.63,221,26,2.97,27.91,0.193111,6,3,2,3.7,0.260518,0.471453,10038
EC05834,25,1209,14,439.65,31.4,315,20,1.96,14.76,0.295822,5,3,4,3.4,0.507349,0.444541,2233
EC05835,40,1813,14,387.35,27.67,34,22,2.01,12.4,0.271372,7,2,1,3.4,0.07559,0.731866,11532
EC05836,64,1631,10,978.81,97.88,292,26,4.69,15.61,0.155925,6,0,1,4.6,0.138442,0.389564,938
EC05837,44,64,9,2686.04,298.45,134,17,5.98,8.01,0.200131,4,2,0,4.2,0.045006,0.336574,8030
EC05838,52,197,10,564.51,56.45,62,24,15.1,12.3,0.104597,1,7,1,2.9,0.14506,0.282782,5700
EC05839,52,751,18,3345.15,185.84,278,17,6.45,8.63,0.607924,6,0,0,4.3,0.202914,0.499647,6091
EC05840,65,1524,11,910.45,82.77,250,23,12.83,2.35,0.558691,5,2,3,4.7,0.084192,0.513323,13080
EC05841,31,587,11,1348.07,122.55,17,19,16.22,5.04,0.08751,4,1,4,3.1,0.044535,0.542498,11600
EC05842,34,166,17,1306.53,76.85,153,19,8.07,14.93,0.171036,7,3,3,2.7,0.173681,0.681732,12316
EC05843,21,1266,16,540.8,33.8,140,21,5.43,24.31,0.194242,9,3,4,4.2,0.155565,0.498285,4586
EC05844,63,1545,9,510.2,56.69,269,21,5.22,13.42,0.327787,3,5,2,3.8,0.13068,0.263941,6845
EC05845,64,1047,18,2978.7,165.48,348,14,5.76,11.68,0.826188,5,3,0,3.4,0.039831,0.578364,9003
EC05846,34,852,11,1017.41,92.49,310,35,4.52,10.73,0.451387,4,1,5,2.7,0.063547,0.277563,4457
EC05847,26,763,15,1111.15,74.08,89,18,5.27,6.69,0.234122,4,5,1,2.7,0.035935,0.364903,4946
EC05848,56,1047,12,1933.13,161.09,25,19,13.7,6.96,0.280842,4,5,4,3.5,0.463434,0.362367,30
EC05849,41,926,12,409.79,34.15,343,16,3.18,7.27,0.329861,5,3,1,3.2,0.349764,0.162142,5665
EC05850,38,350,15,3053.91,,136,20,4.44,21.67,0.063457,9,3,0,3.4,0.067125,0.672844,5850
EC05851,36,741,12,1152.33,96.03,132,23,2.11,19.87,0.514444,3,3,0,2.8,0.14561,0.668324,6926
EC05852,47,446,16,717.64,44.85,235,17,8.42,12.87,0.240821,5,1,3,3.8,0.20136,0.645089,13377
EC05853,38,543,9,316.23,35.14,313,17,1.48,9.91,0.337211,2,3,1,3.5,0.090357,0.422958,11905
EC05854,55,1461,15,1333.63,88.91,274,18,4.41,5.68,0.377251,4,3,3,3.7,0.159105,0.452688,6966
EC05855,51,330,12,1160.69,96.72,125,19,6.96,12.42,0.404802,3,1,2,4.5,0.205957,0.495502,12981
EC05856,54,1620,12,722.62,60.22,107,19,4.14,13.71,0.145118,3,4,2,3.7,0.233504,0.411617,4019
EC05857,59,195,10,1868.05,186.8,99,27,8.04,10.4,0.288642,3,0,1,4.8,0.096042,0.616423,9920
EC05858,36,125,14,610.78,43.63,298,22,4.83,13.12,0.309608,3,2,2,3.8,0.176524,0.292747,5917
EC05859,60,953,11,1289.0,117.18,209,14,1.0,6.7,0.035312,9,4,3,3.3,0.196604,0.352062,9400
EC05860,37,589,17,1473.33,86.67,121,15,3.22,7.1,0.693112,6,3,2,3.6,0.252345,0.503792,6693
EC05861,37,1865,11,3764.07,342.19,313,23,1.0,22.97,0.127306,3,2,5,3.4,0.119231,0.130851,14554
EC05862,38,1364,10,1810.16,181.02,255,18,14.27,18.89,0.617339,9,2,3,2.5,0.052096,0.582778,5833
EC05863,24,1258,10,1022.32,102.23,183,22,9.66,12.11,0.569181,4,5,3,3.1,0.063676,0.614367,6149
EC05864,27,707,18,1954.97,108.61,146,27,3.43,6.71,0.615672,6,2,3,3.3,0.118428,0.106457,10634
EC05865,32,1318,14,1127.98,80.57,200,17,2.23,8.27,0.389937,5,1,5,4.8,0.092893,0.870326,12403
EC05866,43,1809,12,2092.66,174.39,107,16,5.93,7.86,0.542651,5,5,2,4.4,0.075022,0.48228,13481
EC05867,46,1933,7,683.98,97.71,45,28,11.72,16.77,0.234461,7,4,0,3.6,0.173539,0.665191,7254
EC05868,56,1221,5,1001.87,,65,19,6.79,27.57,0.153896,4,5,0,4.2,0.046643,0.249096,6561
EC05869,22,1457,16,579.51,36.22,104,20,8.35,11.4,0.655173,9,5,0,3.6,0.092458,0.765296,11290
EC05870,47,1422,11,769.72,69.97,157,12,12.3,11.95,0.037404,2,7,4,3.2,0.294122,0.783473,2896
EC05871,49,1545,13,1179.77,90.75,119,17,3.37,22.51,0.58179,5,2,2,3.4,0.017329,0.440969,9621
EC05872,37,1694,17,1264.76,74.4,166,19,10.46,26.77,0.063919,3,2,7,3.0,0.12928,0.503687,11058
EC05873,68,84,14,1892.38,135.17,344,34,4.04,17.31,0.030433,2,7,6,4.2,0.036529,0.30605,5368
EC05874,58,1090,7,591.8,84.54,38,21,10.7,11.15,0.102923,5,1,5,3.6,0.035306,0.435812,12743
EC05875,50,737,7,1419.45,202.78,262,15,16.62,15.08,0.500608,4,4,3,3.2,0.025406,0.396095,1624
EC05876,27,1971,11,752.26,68.39,124,19,2.72,5.29,0.3813,3,6,1,3.3,0.226092,0.449632,9618
EC05877,57,789,14,1920.97,137.21,235,18,5.0,10.82,0.093518,9,3,2,3.5,0.148269,0.600399,1999
EC05878,21,1302,14,578.27,41.3,357,22,8.43,14.92,0.159519,5,2,1,3.3,0.061635,0.205914,12862
EC05879,19,1537,7,981.86,140.27,361,12,4.58,13.12,0.151672,6,2,1,5.0,0.170117,0.428104,4171
EC05880,29,724,12,1076.79,89.73,115,18,4.93,10.97,0.57428,4,0,2,4.6,0.151839,0.310958,11429
EC05881,43,662,17,1449.94,85.29,50,23,6.59,11.33,0.525559,5,4,1,3.1,0.027998,0.57541,5406
EC05882,62,1613,11,1063.74,96.7,267,19,4.97,14.62,0.595138,3,3,2,2.9,0.331315,0.788773,2326
EC05883,48,534,14,1681.41,120.1,323,19,3.02,13.3,0.393216,9,3,1,3.2,0.096721,0.445926,9081
EC05884,71,1993,12,1026.18,85.52,64,21,1.94,14.96,0.538282,4,2,4,2.7,0.348977,0.286604,2875
EC05885,69,1256,8,878.23,109.78,304,18,9.64,4.86,0.158853,9,1,1,4.1,0.052648,0.384383,13094
EC05886,67,1744,17,507.15,29.83,362,28,2.84,12.63,0.440829,3,3,2,3.3,0.014687,0.539773,12931
EC05887,64,1137,12,1357.03,113.09,294,14,2.58,11.92,0.31863,3,4,3,3.2,0.166337,0.532694,7620
EC05888,42,913,17,2813.79,165.52,189,21,5.75,4.79,0.432323,7,3,2,3.6,0.04957,0.618298,4273
EC05889,58,1987,17,1075.26,63.25,2,18,9.32,11.62,0.231342,10,6,4,2.7,0.26654,0.359971,3853
EC05890,52,742,7,666.65,95.24,132,23,6.99,11.33,0.190075,10,2,0,5.0,0.009552,0.721615,13260
EC05891,44,1326,11,1124.18,102.2,348,15,2.51,9.93,0.165341,7,3,3,4.8,0.146098,0.503872,4405
EC05892,49,812,9,580.84,64.54,355,17,2.26,8.48,0.324336,4,4,0,3.1,0.051865,0.437578,2303
EC05893,57,1515,12,1366.11,113.84,286,22,2.58,14.88,0.220912,6,1,3,5.0,0.127337,0.520593,594
EC05894,33,354,17,1989.32,117.02,311,31,6.41,19.04,0.500968,6,6,2,4.7,0.265413,0.842353,3924
EC05895,45,1894,17,1187.63,69.86,198,24,2.45,22.13,0.145148,6,5,0,3.5,0.137673,0.52873,14447
EC05896,25,746,7,1471.91,210.27,278,21,6.79,4.57,0.27064,4,5,2,3.5,0.107612,0.366171,2469
EC05897,46,1515,13,949.67,73.05,218,13,8.79,12.74,0.25929,1,4,4,4.0,0.182628,0.498894,8116
EC05898,19,243,13,767.96,59.07,170,25,3.01,14.29,0.234217,3,3,1,4.5,0.278188,0.580206,5409
EC05899,52,1777,14,601.63,42.97,41,17,3.79,19.91,0.299382,2,2,3,3.2,0.127129,0.301026,9494
EC05900,30,1397,8,407.92,,117,25,1.63,7.0,0.173478,6,3,0,3.4,0.146715,0.456559,1472
EC05901,19,242,15,1950.01,130.0,29,19,2.67,12.61,0.046458,5,4,2,4.1,0.221086,0.668127,4302
EC05902,50,1288,18,2375.26,131.96,364,23,3.88,19.52,0.577195,2,2,3,3.9,0.024204,0.347773,10288
EC05903,19,886,10,645.07,64.51,56,19,2.8,5.65,0.184673,6,3,2,3.1,0.035866,0.552283,13707
EC05904,26,1777,8,748.68,93.58,70,16,8.32,22.99,0.08883,4,2,3,3.4,0.029165,0.266015,3284
EC05905,48,1189,21,1620.52,77.17,245,21,11.09,4.76,0.103153,6,8,0,4.8,0.026873,0.472984,7845
EC05906,36,1025,12,1387.33,115.61,141,18,5.33,14.15,0.457139,3,4,1,3.4,0.361985,0.365562,12892
EC05907,25,1976,9,1272.57,141.4,319,22,8.39,6.46,0.271034,6,6,2,4.9,0.328998,0.377764,10850
EC05908,32,1924,12,686.61,57.22,45,15,6.14,17.58,0.262967,3,2,1,1.6,0.158725,0.389123,4797
EC05909,58,515,8,631.94,78.99,203,15,6.48,8.29,0.153669,5,5,3,4.0,0.126443,0.726021,1827
EC05910,68,214,12,731.5,60.96,88,17,5.94,7.6,0.395284,9,1,1,4.2,0.046873,0.622932,2640
EC05911,62,1342,11,969.92,88.17,108,17,9.46,11.92,0.137987,3,2,0,3.7,0.236574,0.731541,9685
EC05912,61,1473,19,2731.27,143.75,291,17,3.62,10.48,0.248757,6,2,2,4.5,0.14994,0.744194,10889
EC05913,46,985,13,2269.74,174.6,13,20,6.65,6.8,0.139131,8,5,0,3.5,0.169293,0.28228,12288
EC05914,39,835,16,1343.43,83.96,208,15,1.25,6.55,0.104044,4,3,3,1.6,0.042833,0.881935,13392
EC05915,36,1952,17,474.93,27.94,324,16,1.02,16.92,0.159995,5,1,1,4.5,0.321073,0.5068,6863
EC05916,34,1889,14,2621.5,187.25,340,12,4.63,10.46,0.142204,7,2,4,3.2,0.418912,0.450631,6462
EC05917,20,102,9,542.22,60.25,339,20,5.67,14.57,0.294582,7,4,3,4.3,0.261561,0.867706,11600
EC05918,64,1373,18,1174.95,65.28,162,24,4.52,4.69,0.085843,3,4,3,,0.174092,0.651314,8690
EC05919,65,1545,8,1116.71,139.59,135,23,2.18,4.39,0.151079,4,3,1,4.0,0.287009,0.387332,6752
EC05920,29,778,10,913.32,91.33,320,22,2.04,2.25,0.165896,4,6,6,4.6,0.035018,0.739172,1750
EC05921,25,770,15,2437.15,162.48,232,14,8.33,6.42,0.552345,4,1,1,3.7,0.152184,0.658318,5343
EC05922,35,69,12,867.89,72.32,147,17,3.62,9.01,0.463633,9,4,2,2.2,0.079083,0.3975,1124
EC05923,56,768,12,1495.34,124.61,129,14,2.47,20.41,0.01664,3,1,1,5.0,0.056527,0.607004,14421
EC05924,33,1425,9,1154.7,128.3,208,17,10.36,13.85,0.06546,8,1,1,3.1,0.054978,0.562384,1275
EC05925,29,724,13,1078.8,82.98,310,19,3.35,12.82,0.091443,6,3,0,4.6,0.207394,0.55132,7267
EC05926,62,1805,18,2020.49,112.25,225,20,4.74,7.74,0.275662,9,0,2,3.0,0.020904,0.690298,3011
EC05927,48,43,6,872.63,145.44,130,19,2.83,13.19,0.197691,5,1,3,4.2,0.087492,0.614714,5313
EC05928,22,1757,9,2889.09,321.01,18,18,12.45,16.58,0.461716,7,4,1,3.1,0.108838,0.540311,14038
EC05929,54,959,17,1197.51,70.44,101,11,6.33,12.61,0.271496,8,2,1,2.1,0.123787,0.408187,9308
EC05930,58,183,11,2965.67,269.61,172,16,11.59,7.21,0.404591,4,4,3,4.2,0.128154,0.887197,11163
EC05931,25,743,12,966.46,80.54,135,11,4.45,8.13,0.157294,7,2,2,4.0,0.126455,0.410691,11053
EC05932,40,1298,16,2471.64,154.48,272,21,6.54,,0.552105,1,5,3,3.1,0.117978,0.657926,1093
EC05933,30,595,11,1628.62,148.06,136,14,8.77,8.88,0.247789,15,5,1,3.3,0.060027,0.72243,9566
EC05934,68,1383,13,1114.92,85.76,144,19,1.38,9.01,0.336897,4,1,1,3.5,0.078907,0.434052,6307
EC05935,25,1217,9,789.12,87.68,237,19,1.06,18.54,0.751818,5,2,3,4.7,0.292578,0.228116,11765
EC05936,27,1686,8,721.52,90.19,280,17,7.47,2.53,0.30922,2,3,1,1.9,0.109345,0.257173,1540
EC05937,68,805,6,1736.0,289.33,184,20,7.53,10.31,0.38827,5,3,3,3.3,0.074297,0.564909,502
EC05938,22,1400,8,791.86,98.98,23,19,10.54,19.25,0.157809,7,5,2,3.6,0.143996,0.652555,13367
EC05939,38,230,15,2376.79,158.45,148,21,6.15,9.98,0.431859,5,2,3,3.6,0.169328,0.379366,12993
EC05940,58,413,14,1020.34,72.88,352,25,3.27,10.74,0.0209,2,3,3,2.9,0.251985,0.671254,14853
EC05941,44,328,18,844.98,46.94,349,19,5.9,9.05,0.187914,4,3,4,3.4,0.165219,0.473434,8743
EC05942,53,1550,16,767.88,47.99,197,23,8.56,8.89,0.298613,4,2,4,4.7,0.276411,0.658696,5205
EC05943,34,142,10,1582.27,158.23,346,19,6.92,15.25,0.119099,3,1,3,3.6,0.028879,0.613223,1818
EC05944,38,775,12,1478.82,123.24,203,15,4.15,11.16,0.158147,6,3,4,4.0,0.444412,0.603726,7068
EC05945,69,58,6,395.02,65.84,42,14,3.51,6.65,0.53501,1,4,5,4.8,0.120939,0.600229,12425
EC05946,18,1677,8,1924.58,240.57,114,30,2.64,7.78,0.182555,5,7,2,4.8,0.217375,0.268225,4974
EC05947,41,208,10,1921.29,192.13,199,16,4.62,5.82,0.173046,7,3,2,3.9,0.121855,0.493878,933
EC05948,31,505,15,1110.99,74.07,128,17,6.79,7.81,0.682175,3,4,0,3.8,0.392941,0.513739,2664
EC05949,24,1040,13,503.65,38.74,220,20,8.2,13.66,0.125476,6,4,3,3.7,0.064303,0.489737,6090
EC05950,23,1439,16,2272.23,142.01,154,18,8.02,7.78,0.21441,2,2,3,3.0,0.25715,0.416633,7227
EC05951,36,503,14,843.02,60.22,26,24,9.03,4.98,0.511728,3,0,3,4.9,0.192484,0.243957,1877
EC05952,28,496,11,885.7,80.52,205,17,18.21,20.48,0.153025,4,2,4,4.4,0.111826,0.546791,5728
EC05953,45,924,7,432.1,,296,22,1.12,17.28,0.246578,4,4,1,,0.025839,0.465322,11608
EC05954,64,1525,11,898.83,81.71,303,17,4.82,11.25,0.130537,9,1,2,4.1,0.044486,0.248858,4821
EC05955,65,503,6,2089.1,348.18,94,20,8.12,21.36,0.426286,2,2,4,5.0,0.003483,0.622859,4877
EC05956,71,1600,11,1051.14,95.56,219,20,4.45,7.83,0.21451,3,2,0,3.3,0.021973,0.557407,890
EC05957,27,1034,15,1041.73,69.45,94,18,3.89,22.21,0.119635,5,2,3,3.6,0.109522,0.567397,7087
EC05958,69,944,13,738.74,56.83,177,22,5.44,16.67,0.180246,2,2,3,4.2,0.423074,0.525713,3865
EC05959,40,1260,8,361.71,45.21,206,25,5.58,8.29,0.558698,8,2,2,4.0,0.223636,0.729148,13202
EC05960,55,379,10,971.61,97.16,12,22,3.82,7.78,0.399761,2,3,0,5.0,0.042068,0.591074,12666
EC05961,53,588,12,430.78,35.9,43,20,4.85,10.99,0.520408,2,2,0,3.0,0.022885,0.391822,5024
EC05962,47,966,8,3516.35,439.54,310,19,8.08,5.81,0.639696,0,6,4,3.1,0.125529,0.250422,7282
EC05963,31,1350,14,4395.44,313.96,34,18,3.69,8.96,0.04677,4,5,1,4.2,0.231004,0.644526,14180
EC05964,58,1292,18,1064.66,59.15,336,25,5.6,10.67,0.366245,6,3,3,2.7,0.259538,0.211768,13276
EC05965,62,1019,15,1933.64,128.91,71,19,6.41,10.42,0.469716,2,1,0,4.1,0.127435,0.454618,2348
EC05966,26,1776,9,483.36,53.71,87,20,4.54,8.53,0.078885,7,5,1,4.7,0.085815,0.826238,94
EC05967,63,1223,8,484.21,60.53,319,19,3.67,7.16,0.444649,3,3,3,4.0,0.173927,0.667191,11007
EC05968,61,1325,18,1731.01,96.17,331,25,7.26,19.46,0.011032,5,4,4,4.7,0.066889,0.364711,3114
EC05969,43,198,13,1482.12,114.01,21,21,2.03,8.56,0.413475,3,2,2,2.8,0.008063,0.640718,5396
EC05970,35,472,11,838.33,76.21,300,25,4.25,8.62,0.025941,0,6,1,3.0,0.166239,0.763442,13313
EC05971,48,696,20,1246.32,62.32,221,22,5.02,13.69,0.26212,4,4,2,2.7,0.13406,0.903344,9056
EC05972,49,1901,11,1182.83,107.53,196,24,6.12,23.59,0.163176,2,4,4,4.4,0.047377,0.448299,49
EC05973,64,1036,7,1964.77,280.68,145,12,3.89,3.68,0.173239,8,4,2,3.9,0.027164,0.194711,2706
EC05974,49,1990,13,269.36,20.72,66,22,6.66,11.74,0.551838,4,0,0,2.2,0.041367,0.532638,11421
EC05975,28,227,5,339.03,67.81,306,17,12.87,33.97,0.072413,2,2,0,2.8,0.244371,0.719541,1979
EC05976,46,1776,14,1303.19,93.08,131,30,3.89,26.01,0.159678,3,5,2,4.2,0.028398,0.537685,160
EC05977,53,1968,15,1972.83,131.52,64,15,3.25,10.55,0.162938,6,2,1,3.2,0.313156,0.347303,10272
EC05978,63,1990,10,1380.95,138.1,201,20,10.21,6.77,0.218288,4,5,7,4.5,0.036987,0.381496,651
EC05979,52,1266,11,766.14,69.65,229,17,9.64,23.54,0.05588,6,3,1,3.3,0.024118,0.806937,2275
EC05980,33,1665,15,1478.89,98.59,27,20,1.0,3.04,0.294503,6,3,0,2.9,0.099796,0.705157,7925
EC05981,21,79,14,1081.75,77.27,203,18,6.52,21.56,0.221759,1,1,1,3.7,0.07734,0.698896,11856
EC05982,18,32,16,1320.95,82.56,204,25,12.37,9.69,0.326321,5,2,0,3.4,0.187477,0.677159,7960
EC05983,43,333,9,887.59,98.62,211,13,5.44,13.05,0.202511,4,4,3,5.0,0.268694,0.515549,14797
EC05984,30,204,11,1537.88,139.81,69,19,7.16,15.27,0.311674,1,6,3,3.8,0.01614,0.319214,10621
EC05985,58,162,6,276.47,46.08,92,14,5.6,9.28,0.116853,5,2,1,2.3,0.031281,0.724576,5652
EC05986,40,1931,11,2493.07,226.64,248,23,5.54,5.24,0.470819,2,4,1,5.0,0.202335,0.60244,9608
EC05987,29,871,15,1240.37,82.69,73,15,4.74,17.44,0.395996,4,1,1,4.2,0.087072,0.364455,3650
EC05988,24,814,9,637.0,70.78,125,22,4.74,4.43,0.308702,5,2,3,3.4,0.003494,0.83437,9228
EC05989,54,1178,13,2703.03,207.93,190,35,3.15,6.75,0.114498,2,1,1,2.8,0.282172,0.38383,2321
EC05990,19,1748,17,1000.23,58.84,169,24,10.4,1.84,0.221445,7,2,2,3.4,0.345584,0.258738,3320
EC05991,42,1775,8,531.42,66.43,265,17,9.08,8.95,0.423131,1,3,1,4.5,0.171648,0.541391,1833
EC05992,58,1286,12,3252.6,271.05,279,18,4.84,11.63,0.29567,5,2,1,4.2,0.000525,0.426483,5000
EC05993,68,162,9,750.4,83.38,208,27,4.39,9.41,0.607503,9,5,1,3.7,0.443576,0.558228,7248
EC05994,37,1086,14,589.19,42.08,279,20,3.67,16.43,0.168965,7,4,2,2.8,0.262095,0.654053,8357
EC05995,25,313,14,937.86,66.99,110,19,2.62,,0.233448,4,2,1,3.1,0.258624,0.478793,11714
EC05996,54,709,19,1193.12,62.8,103,15,10.63,11.15,0.181658,5,2,2,4.6,0.201242,0.549295,11509
EC05997,53,954,11,3747.93,340.72,240,20,12.44,12.41,0.101736,3,3,1,3.4,0.084991,0.249011,12137
EC05998,52,1608,14,1990.02,142.14,258,14,7.48,5.03,0.115678,10,1,2,3.4,0.04433,0.262211,13712
EC05999,55,1984,14,2839.32,202.81,282,18,7.48,8.95,0.14576,3,3,0,3.2,0.040283,0.922951,7132
EC06000,27,789,9,1224.9,136.1,33,23,2.59,2.98,0.384187,2,9,1,4.1,0.108069,0.71951,1675
EC06001,40,1777,10,1284.64,128.46,181,17,22.44,13.38,0.301293,3,2,4,3.7,0.049571,0.794925,6859
EC06002,54,1512,13,693.0,53.31,324,22,2.64,4.89,0.187264,4,2,1,2.5,0.173927,0.566017,11836
EC06003,59,1433,10,693.45,69.34,196,17,11.93,13.21,0.376026,5,4,5,5.0,0.265027,0.629052,9286
EC06004,29,1810,17,1107.45,65.14,103,19,9.95,7.66,0.72051,3,4,2,3.1,0.192719,0.442078,145
EC06005,58,1136,4,486.69,121.67,199,21,3.95,8.67,0.235687,6,2,5,4.5,0.242226,0.641425,429
EC06006,23,868,7,569.17,81.31,314,30,11.62,11.02,0.294246,2,3,2,3.9,0.127513,0.048545,8691
EC06007,27,1016,17,770.55,45.33,134,21,1.99,16.5,0.214715,10,6,4,4.3,0.109085,0.550189,7377
EC06008,42,707,18,1168.39,64.91,96,20,2.05,11.44,0.074604,3,3,2,4.4,0.051895,0.382125,2462
EC06009,58,855,11,282.95,25.72,348,28,2.82,7.85,0.27677,2,5,1,5.0,0.059492,0.537125,1444
EC06010,48,913,8,790.28,98.78,239,23,5.78,1.97,0.117266,11,3,2,3.5,0.013459,0.572977,7022
EC06011,28,1261,9,623.7,,42,20,3.62,17.83,0.337041,7,4,1,4.6,0.0338,0.060657,3186
EC06012,40,253,13,671.38,51.64,257,24,7.56,13.61,0.217102,7,4,1,2.7,0.183502,0.707838,11976
EC06013,63,1614,10,1513.31,151.33,305,15,4.66,13.21,0.238345,7,4,0,3.0,0.037,0.44304,12079
EC06014,41,314,6,726.12,121.02,354,20,3.7,4.07,0.383354,2,7,2,2.5,0.186969,0.441358,11052
EC06015,34,1078,13,838.47,64.5,81,22,8.65,25.76,0.301293,7,1,3,3.5,0.292377,0.518984,5866
EC06016,66,720,10,1335.61,133.56,114,13,1.91,20.98,0.077072,6,1,1,4.6,0.038019,0.637803,7940
EC06017,44,324,17,552.21,32.48,334,26,2.79,20.65,0.378607,6,0,2,3.5,0.243365,0.290712,4303
EC06018,30,1559,14,663.68,47.41,115,28,4.06,10.6,0.341687,4,1,0,4.6,0.065009,0.382677,8763
EC06019,20,843,8,268.92,33.62,90,16,6.56,4.57,0.180705,2,4,2,4.1,0.073664,0.648994,12347
EC06020,39,507,11,974.87,88.62,3,26,3.65,4.48,0.617733,5,2,2,1.7,0.214761,0.32102,2945
EC06021,58,1247,14,356.6,25.47,172,9,2.23,16.22,0.327558,4,2,0,3.0,0.055749,0.55886,14268
EC06022,69,1128,17,257.94,15.17,69,21,2.41,2.03,0.158561,8,2,4,,0.100023,0.145612,12449
EC06023,18,941,6,630.02,105.0,218,20,3.8,14.47,0.26652,10,2,2,3.1,0.13443,0.910764,6840
EC06024,21,821,16,464.95,29.06,290,26,7.68,12.72,0.624348,5,4,3,4.1,0.142365,0.417732,2906
EC06025,21,953,5,1660.33,332.07,32,23,4.67,5.16,0.233977,5,0,1,3.1,0.522019,0.837962,5943
EC06026,39,1499,13,380.11,29.24,50,19,3.99,22.2,0.350955,4,5,1,5.0,0.229066,0.553443,2402
EC06027,58,773,10,1781.95,178.2,211,20,2.52,2.4,0.510297,4,2,2,4.2,0.004892,0.434923,13422
